tournament_endpoint,tournament_division_id,tournament_id,tournament_name,time_period,Location,tournament_division_name,last_update,game_date,game_id,game_time,location_name,away_team_id,away_team,away_score,home_score,home_team
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h2019012516574447059b49f28ca4b49,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Girls '09,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h20190125170300186a8c7547b6f1e45,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Girls '11,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h2019012517030018841b394c93ff04d,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Girls '10,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",B14,11:00 AM,TM HQ - Court 2,,Pool E 2nd Place,,,Pool E 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h20190125170355557d9824a1e76fa4a,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Boys '11,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201901251657444388eaa8e6be8df46,h20190125165744482906277d90c924d,h201901251657444388eaa8e6be8df46,MLK Freedom,"Jan 20, 2020","Cincinnati, OH",Girls High School,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",B9,12:00 PM,TM HQ - Court 1,,Bracket Winner B7,,,Bracket Winner B8
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",B12,12:00 PM,TM HQ - Court 2,,Bracket Winner B10,,,Bracket Winner B11
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Saturday, November 23, 2030",B15,1:00 PM,TM HQ - Court 1,,Bracket Winner B13,,,Bracket Winner B14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B1,9:00 AM,TM HQ - Court 1,,Pool A 1st Place,,,Pool A 4th Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h201902161208558395ef0afe6e06846,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '08,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B2,9:00 AM,TM HQ - Court 2,,Pool A 2nd Place,,,Pool A 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h2019021612085584450888368c6ed49,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '05/06,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h2019021612085585170e23089923940,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '07,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B4,9:00 AM,TM HQ - Court 3,,Pool B 1st Place,,,Pool B 4th Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B5,9:00 AM,TM HQ - Court 4,,Pool B 2nd Place,,,Pool B 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h201902211843599515dc330cbb9044a,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '11,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190216120855846d43ebb77f33c48,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '09,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h201902161208558321503a611757149,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys High School,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190216120855862d6b6b273659741,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys '05/06,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190221184439882d06fa1b97bf742,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Girls '10,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B7,10:00 AM,TM HQ - Court 1,,Pool C 1st Place,,,Pool C 4th Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B8,10:00 AM,TM HQ - Court 2,,Pool C 2nd Place,,,Pool C 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h201902161208558298f1b559f4efe42,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys '11,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190221185059849ed3d5ba6d6814c,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Adult Coed,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190216120855836d99e5c3aff3e47,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys '08,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190216120855853eeebe9cd9bc94d,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys ‘10,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h20190221184320644272e2fdb581145,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys '09,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190216120855813fa44eca896b241,h2019021612085582740f77b8b647042,h20190216120855813fa44eca896b241,Presidents' Day Rush,"Feb 17, 2020","Cincinnati, OH",Boys '07,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B10,10:00 AM,TM HQ - Court 3,,Pool D 1st Place,,,Pool D 4th Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B11,10:00 AM,TM HQ - Court 4,,Pool D 2nd Place,,,Pool D 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P1,6:00 PM,SE Sports Complex - Court 2,h20190207201554095a40932cec8c644,Louisiana Bulls,,,United Elite Trojans
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P1,4:00 PM,SE Sports Complex - Court 1,h20190207201554200e107a0b138a64d,Georgia Knights,,,Atlanta Select Silver
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B3,11:00 AM,TM HQ - Court 3,,Bracket Winner B1,,,Bracket Winner B2
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P2,6:00 PM,SE Sports Complex - Court 3,h2019020720155412285abef42ffd742,TNA Heat,,,Young Stars
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P2,4:00 PM,SE Sports Complex - Court 2,h20190207201554212a0b41644683d4a,Alabama Magic Blue,,,Mississippi Heat
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B6,11:00 AM,TM HQ - Court 4,,Bracket Winner B4,,,Bracket Winner B5
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P3,6:00 PM,SE Sports Complex - Court 4,h20190207201554149fd79fcbdc34c4a,Mobile Hurricanes 14U,,,Arkansas Knights
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P3,4:00 PM,SE Sports Complex - Court 4,h20190207201554260051beb78647241,Jaguar Elite,,,Tennessee Legends
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h20190114195340997ced522210bce44,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U15 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B13,11:00 AM,TM HQ - Court 1,,Pool E 1st Place,,,Pool E 4th Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P4,7:00 PM,SE Sports Complex - Court 1,h2019020720155413799e781a2954f48,Alabama Magic White,,,Tennessee Edge
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P15,4:00 PM,SE Sports Complex - Court 3,h20190207201554272e7f4ef13cce343,BFG Elite,,,Monroe Select Elite 15U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B14,11:00 AM,TM HQ - Court 2,,Pool E 2nd Place,,,Pool E 3rd Place
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190201153837255673714e1a89d4f,h201902011547180038128e57bf4a044,h20190201153837255673714e1a89d4f,Tourney Machine Practice,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity A,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P5,12:00 PM,SE Sports Complex - Court 4,h201902072015541107b5139bde61740,United Elite Trojans,,,TNA Heat
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P4,5:00 PM,SE Sports Complex - Court 1,h20190207201554248a48379df92c849,Georgia Heat,,,Memphis Prep
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B9,12:00 PM,TM HQ - Court 1,,Bracket Winner B7,,,Bracket Winner B8
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P6,1:00 PM,SE Sports Complex - Court 4,h20190207201554095a40932cec8c644,Louisiana Bulls,,,Young Stars
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P5,8:00 AM,SE Sports Complex - Court 1,h20190207201554224f25a3b2ee54649,Monroe Select Elite 15U,,,Georgia Knights
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h201901141953409766ab5870c5d424a,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U11 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B12,12:00 PM,TM HQ - Court 2,,Bracket Winner B10,,,Bracket Winner B11
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P7,1:00 PM,SE Sports Complex - Court 1,h2019020720155416076dfa2c5739c46,Arkansas Knights,,,Alabama Magic White
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P6,8:00 AM,SE Sports Complex - Court 2,h201902072015542362d7473fa400947,Atlanta Select Silver,,,Mississippi Heat
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201811271815296989ab61690d2a648,h20181127181654361c91fe99625ac4b,h201811271815296989ab61690d2a648,Set Places Caching Issue Test,"Nov 23 - 24, 2030","Ames, IA",14U,Tue 11/27/2018 12:27 PM,"Sunday, November 24, 2030",B15,1:00 PM,TM HQ - Court 1,,Bracket Winner B13,,,Bracket Winner B14
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h201901141953409936697c9c7107649,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U13 Boys,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h201901141953409906ce940a3438e40,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U13 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P8,1:00 PM,SE Sports Complex - Court 2,h20190207201554149fd79fcbdc34c4a,Mobile Hurricanes 14U,,,Tennessee Edge
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P7,8:00 AM,SE Sports Complex - Court 3,h20190207201554272e7f4ef13cce343,BFG Elite,,,Jaguar Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P9,2:00 PM,SE Sports Complex - Court 1,h2019020720155407482de6aa1b12846,Young Stars,,,United Elite Trojans
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P8,8:00 AM,SE Sports Complex - Court 4,h20190207201554283ac56634b6bd240,Tennessee Legends,,,Memphis Prep
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h2019020720155389912827476d7c44c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P1,7:00 PM,SE Sports Complex - Court 2,h2019020720155392338630ecfce8d4e,Georgia Heat,,,Prattville Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h2019011419534097153cf9251d7a649,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U11 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2019011419534095082220503181846,h2019011419534098561b5a41f02584e,h2019011419534095082220503181846,2019 Roswell Youth Lacrosse Invitational-Individual Player Registration,"Dec 20 - 21, 2021","Roswell, GA",U9 Girls,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P10,2:00 PM,SE Sports Complex - Court 2,h20190207201554095a40932cec8c644,Louisiana Bulls,,,TNA Heat
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P9,10:00 AM,SE Sports Complex - Court 1,h20190207201554212a0b41644683d4a,Alabama Magic Blue,,,Monroe Select Elite 15U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h2019020720155389912827476d7c44c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P2,7:00 PM,SE Sports Complex - Court 3,h20190207201553908edb60bab5e6e49,Chattanooga Elite,,,EOTO
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P11,3:00 PM,SE Sports Complex - Court 1,h20190207201554173b7fcaf39da7c43,Tennessee Edge,,,Arkansas Knights
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P10,10:00 AM,SE Sports Complex - Court 2,h20190207201554187199ef90c542c44,Mississippi Heat,,,Georgia Knights
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h201902072015539638bd1df03050c4a,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P1,5:00 PM,SE Sports Complex - Court 2,h20190207201553994fa80efc2351642,Georgia Heat,,,Prattville Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h2019020720155389912827476d7c44c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P3,12:00 PM,SE Sports Complex - Court 3,h20190207201553938f4592a55234149,Prattville Elite,,,Chattanooga Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554066f997ad3e3d1343,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P12,3:00 PM,SE Sports Complex - Court 2,h20190207201554149fd79fcbdc34c4a,Mobile Hurricanes 14U,,,Alabama Magic White
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h20190207201554181cf39ea6af38c4c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P11,10:00 AM,SE Sports Complex - Court 3,h20190207201554248a48379df92c849,Georgia Heat,,,BFG Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h201902072015539638bd1df03050c4a,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity B,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P2,5:00 PM,SE Sports Complex - Court 3,h20190207201553982c4c8cfb714b041,Chattanooga Elite,,,Jackson Lakers Elite
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20181106173328332e4debd2b33be40,h201811061733283478fac2a72f51e42,h20181106173328332e4debd2b33be40,"BIG  SHOTS SC NEXT TOP 150 (Columbia, SC | Grade 6-8 Boys)","Sep 8, 2019","Columbia, SC",Showcase Fee,,,,,,,,,,
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902071920271351732930acd824a,h2019020720155389912827476d7c44c,h201902071920271351732930acd824a,Practice/W multi/pools,"Nov 1 - 3, 2030","Minneapolis, MN",Junior Varsity A,Fri 2/8/2019 3:40 PM,"Friday, November 01, 2030",P4,1:00 PM,SE Sports Complex - Court 3,h2019020720155392338630ecfce8d4e,Georgia Heat,,,EOTO
