tournament_endpoint,tournament_division_id,tournament_id,tournament_name,time_period,Location,tournament_division_name,last_update,game_date,game_id,game_time,location_name,away_team_id,away_team,away_score,home_score,home_team
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",P31,1:30 PM,Branchburg Sports Complex,h201812051713144137997012a81c845,Phillipsburg,10,12,North 2022 Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P17,11:45 AM,BB&T Sport Park - Field 6,h201902180355110617970b01e0cf140,TC Roberson,,,Davie
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B10,8:00 AM,Heritage Park - 1,h20190220200304064702cb542b3d745,[9] True Utah 2024 State,3,7,[12] Henderson Wrangles
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B4,8:00 AM,Heritage Park - 12,h20190220200009892f560e353ae6342,[3] Altitude Stickness,9,2,[6] Bonneville Lakers
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",P1,12:00 PM,Heritage Park - 13,h20190220195932571fc5fa8b004f64e,Herriman Mustangs Varsity,3,8,Cougars Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Saturday, February 23, 2019",B3,12:00 PM,Heritage Park - 3,h20190220200330533e9937f3f880e48,[1] MN Chill 12U,6,5,[2] Titanium 12U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P32,4:30 PM,Branchburg Sports Complex,h20181205171013820780f942a53f145,North 2021 Blue,7,11,Voorhees
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,9:00 AM,Heritage Park - 8,h201902202003573406de81be8d6074d,American Fork HS Girls Lacrosse,8,6,Lady Cougars
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",P1,2:00 PM,Heritage Park - 3,h20190220200150347bf6e0249879a44,NDSS ISLANDERS*,3,9,Bradys Bunch
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B4,8:00 AM,Heritage Park - 8,h20190220200426421dfb640cca5ca42,[5] Skyline JV,3,4,[6] Brighton Girls JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",B4,2:30 PM,Branchburg Sports Complex,h201812051712083470f3da63a54a944,Lata/North Hunterdon,10,12,Central 2023
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P18,11:45 AM,BB&T Sport Park - Field 5,h20190218031241147950b85f4b3c94d,Asheboro,,,Ragsdale
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B11,8:00 AM,Heritage Park - 2,h201902202003040858684d0c77b724a,[10] PCFLL Pac United U13,8,7,[11] MN Chill 14U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B5,10:00 AM,Heritage Park - 11,h20190220200009860c5997df9789a4b,[2] Pinnacle HS,10,3,[6] Bonneville Lakers
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",P1,1:00 PM,Heritage Park - 13,h20190220195932600a3b5b20c051d4f,Davis Varsity,4,13,Palo Verde Varisty
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Saturday, February 23, 2019",B4,12:00 PM,Heritage Park - 2,h2019022020033048259cdeaa60cdd4a,[5] Patriots 12U,6,7,[3] Valley Super Hawks
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P33,5:30 PM,Branchburg Sports Complex,h20181205170630859a360745ff3884e,Velocity,8,16,Central 2021 Black
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,10:00 AM,Heritage Park - 7,h20190220200357419e6303615dcef40,Jordan Varsity Girls,6,4,Davis Girls
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",P1,2:00 PM,Heritage Park - 11,h201902202059054948c919e69799b4f,Skyridge JV*,5,3,Centennial JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B1,9:00 AM,Heritage Park - 8,h2019022020042645296ff9b8ffb384f,[1] Herriman Lady Mustangs,9,7,[4] Lady Wildcats
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Saturday, January 05, 2019",B3,8:30 PM,Branchburg Sports Complex,h20181205171452963682cacef67e240,North 2023 Black,10,11,Central 2021 Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P15,12:30 PM,BB&T Sport Park - Field 5,h20190218030732930ffda1861627a40,W. Forsyth,,,Mt. Tabor
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B12,8:00 AM,Heritage Park - 3,h20190220200304033c994468c650747,[13] NorthWest Titans,11,0,[15] Rough Riders Black
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B6,10:00 AM,Heritage Park - 10,h20190220200009849ae1ca9fea9e442,[8] Santa Fe Prep,4,2,[5] Brighton HS Lacrosse
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",P1,2:00 PM,Heritage Park - 12,h20190220195932571fc5fa8b004f64e,Herriman Mustangs Varsity,5,5,Centennial Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Sunday, February 24, 2019",B1,9:00 AM,Heritage Park - 1,h20190220200330533e9937f3f880e48,[1] MN Chill 12U,4,0,[4] High Sierra Avalanche 12U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",P34,6:30 PM,Branchburg Sports Complex,h20181205171105935bc77d30dcc9745,Central 2022,10,15,N20/Westfield
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,10:00 AM,Heritage Park - 9,h201902202003574003c5ea84e69324a,Brighton Girls Varsity,6,6,Viewmont
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",B2,9:00 AM,Heritage Park - 10,h20190220200150347bf6e0249879a44,[2] NDSS ISLANDERS,4,9,[3] Cougars Lacrosse JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B2,9:00 AM,Heritage Park - 9,h201902202004264735364bc0a45fa45,[2] Lady Bulldogs,9,5,[3] Royal Bay Ravens
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Sunday, January 06, 2019",P7,8:30 PM,Branchburg Sports Complex,h201812051711332331c139cde463d48,Bridgewater White,12,11,Lata/North Hunterdon
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P3,1:15 PM,BB&T Sport Park - Field 2,h20190218030624787ccfd36ca021648,Patrick Henry,,,Reagan
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B1,9:00 AM,Heritage Park - 4,h20190220210020067bb1d00fde9a94e,[1] Misfits LC,13,0,[8] Patriots 14U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B7,10:00 AM,Heritage Park - 12,h201902202000098387360d316083345,[1] Colorado Chill,13,1,[4] Duke City Scorpions
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",P1,2:00 PM,Heritage Park - 13,h2019022019593253726efd15b551549,Brighton Lacrosse Varsity,2,6,Notre Dame Prep
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Sunday, February 24, 2019",B2,9:00 AM,Heritage Park - 2,h201902202003305457aa3b187095241,[2] Titanium 12U,9,2,[3] Valley Super Hawks
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 05, 2019",B1,7:30 PM,Branchburg Sports Complex,h2018120517104570286f0dafadb9444,North 2022 Black,16,11,New Providence
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,11:00 AM,Heritage Park - 6,h201902202003573406de81be8d6074d,American Fork HS Girls Lacrosse,7,17,Herriman Lady Mustangs Varisty
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",B6,9:00 AM,Heritage Park - 5,h2019022020015029301d2d7f4711b4b,[5] PCFLL Pac United U15,8,2,[7] Centennial JV
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B6,11:00 AM,Heritage Park - 8,h20190220200426421dfb640cca5ca42,[5] Skyline JV,2,9,[3] Royal Bay Ravens
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Sunday, January 06, 2019",P14,8:30 AM,Branchburg Sports Complex,h2018120517140454820e32c98661b4e,Central 2021 Blue,9,11,Central 2023
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P4,1:15 PM,BB&T Sport Park - Field 5,h2019021803084652588627d96f93a45,Southlake Christian,,,Page
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B2,9:00 AM,Heritage Park - 3,h201902202003040235b25e11a5e5846,[4] High Sierra Avalanche 14U,2,10,[5] Utah Hoppers 2023
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B8,10:00 AM,Heritage Park - 13,h201902202000099031eb9619dd6474b,[7] Titanium Varsity,4,3,[3] Altitude Stickness
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",P1,3:00 PM,Heritage Park - 13,h20190220195932600a3b5b20c051d4f,Davis Varsity*,5,10,Cougars Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Sunday, February 24, 2019",B5,10:00 AM,Heritage Park - 1,h2019022020033048259cdeaa60cdd4a,[5] Patriots 12U,2,6,[4] High Sierra Avalanche 12U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 12, 2019",P7,1:30 PM,Branchburg Sports Complex,h20181205171000031a1335254fbf843,Central 2021 Black,9,13,Central 2022
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,11:00 AM,Heritage Park - 8,h201902202003573777dbc6c9911ed4a,Riverton Varsity,10,10,Lone Peak Girls Lacrosse Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",B1,10:00 AM,Heritage Park - 5,h201902202001503315e861f5027a642,[1] Aces 22,3,4,[4] Bradys Bunch
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B3,12:00 PM,Heritage Park - 6,h2019022020042645296ff9b8ffb384f,[1] Herriman Lady Mustangs,12,5,[2] Lady Bulldogs
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Sunday, January 06, 2019",P8,9:30 AM,Branchburg Sports Complex,h2018120517141665296468d96332e4a,Central 2023,17,7,North 2022 Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P7,1:15 PM,BB&T Sport Park - Field 4,h20190218031241147950b85f4b3c94d,Asheboro,,,TC Roberson
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B13,10:00 AM,Heritage Park - 2,h20190220200304044d8565db59b1046,MN Chill 14U,14,1,Rough Riders Black
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202000097690d0390c9ae4a48,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Relax Boys Varsity,Sun 2/24/2019 12:55 PM,"Friday, February 22, 2019",B9,12:00 PM,Heritage Park - 12,h201902202000098387360d316083345,[1] Colorado Chill,10,5,[7] Titanium Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902201959325290eb0c0e54a7745,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Legends Boys Varsity,Sun 2/24/2019 1:52 PM,"Saturday, February 23, 2019",B1,9:00 AM,Heritage Park - 12,h2019022019593253726efd15b551549,[4] Brighton Lacrosse Varsity,8,4,[5] Centennial Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200330474ba21219ceaf747,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Knights Boys 12U,Sun 2/24/2019 1:15 PM,"Sunday, February 24, 2019",B3,12:00 PM,Heritage Park - 3,h20190220200330533e9937f3f880e48,[1] MN Chill 12U,6,5,[2] Titanium 12U
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517044945691ff29f1638a4c,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",Red,Sat 2/23/2019 10:13 PM,"Saturday, January 12, 2019",P11,2:25 PM,Branchburg Sports Complex,h20181205171105935bc77d30dcc9745,Central 2022,9,9,North 2021 Blue
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200357332644118154f914b,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Gulls Girls Varsity,Sun 2/24/2019 12:11 PM,"Saturday, February 23, 2019",P1,12:00 PM,Heritage Park - 6,h201902202003574471deb5513711a41,Lady Cougars,10,2,Brighton Girls Varsity
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202001502840a2b135e8b6241,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Seals Boys JV,Yesterday 9:52 AM,"Saturday, February 23, 2019",B5,11:00 AM,Heritage Park - 3,h20190220200150347bf6e0249879a44,[2] NDSS ISLANDERS,5,4,[5] PCFLL Pac United U15
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h201902202004263874446ddf6419141,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",Capitals Girls JV,Sun 2/24/2019 1:10 PM,"Sunday, February 24, 2019",B5,12:00 PM,Heritage Park - 9,h20190220200426394c7d163ea3de943,[6] Brighton Girls JV,4,12,[4] Lady Wildcats
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h2018120516181398899fae8005f6944,h2018120517041277672721b2976d043,h2018120516181398899fae8005f6944,T3 High School Winter League,"Jan 5 - Feb 23, 2019","Branchburg, NJ",White,Sat 2/23/2019 10:12 PM,"Sunday, January 06, 2019",P12,10:30 AM,Branchburg Sports Complex,h201812051714301217ae9f344c9ca43,North 2022 Blue,8,19,North 2023 Black
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h201902180258596108c0455e191e449,h20190218030438158218b9ad1084449,h201902180258596108c0455e191e449,2019 Viking Games,"Feb 23, 2019","Bermuda Run, NC",Boys Varsity,Tue 2/19/2019 2:34 PM,"Saturday, February 23, 2019",P27,2:00 PM,BB&T Sport Park - Field 4,h201902180315184824ef7cdb8894b44,Ragsdale,,,TC Roberson
https://tourneymachine.com/Public/Results/Tournament.aspx?IDTournament=h20190212044619226588955e76d5f4d,h20190220200303928836c9b45f60c4a,h20190212044619226588955e76d5f4d,Legends Best of the West,"Feb 22 - 24, 2019","Henderson, NV",MAMBA Boys 14U,Sun 2/24/2019 1:59 PM,"Friday, February 22, 2019",B14,10:00 AM,Heritage Park - 3,h201902202003040858684d0c77b724a,[10] PCFLL Pac United U13,7,3,[12] Henderson Wrangles
